CustomerID;Count;Country;State;City;Zip Code;Lat Long;Latitude;Longitude;Gender;Senior Citizen;Partner;Dependents;Tenure Months;Phone Service;Multiple Lines;Internet Service;Online Security;Online Backup;Device Protection;Tech Support;Streaming TV;Streaming Movies;Contract;Paperless Billing;Payment Method;Monthly Charges;Total Charges;Churn Label;Churn Value;Churn Score;CLTV;Churn Reason;Churn Reason Category;Churn Reason Category 2
9974-JFBHQ;1;United States;California;Del Rey;93616;36.657462, -119.595293;36657462;-119595293;Male;No;No;Yes;64;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);9915;61712;No;0;52;4590;;;
6624-JDRDS;1;United States;California;Dos Palos;93620;37.045728, -120.630682;37045728;-120630682;Female;No;No;No;6;No;No phone service;DSL;Yes;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);2945;16145;No;0;42;4391;;;
0608-JDVEC;1;United States;California;Dunlap;93621;36.789213, -119.140338;36789213;-119140338;Male;No;Yes;No;50;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;198;10132;No;0;61;5914;;;
9780-FKVVF;1;United States;California;Firebaugh;93622;36.785618, -120.625382;36785618;-120625382;Male;No;No;No;6;Yes;No;DSL;Yes;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);5915;3367;No;0;72;3613;;;
1919-RTPQD;1;United States;California;Fish Camp;93623;37.483535, -119.679414;37483535;-119679414;Male;No;Yes;Yes;7;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;4475;33365;No;0;67;4699;;;
5214-NLTIT;1;United States;California;Five Points;93624;36.397745, -120.119911;36397745;-120119911;Male;No;Yes;Yes;72;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Two year;Yes;Credit card (automatic);908;65118;No;0;30;6188;;;
3345-PBBFH;1;United States;California;Fowler;93625;36.625792, -119.672483;36625792;-119672483;Male;No;Yes;No;8;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);4955;39345;No;0;25;5922;;;
5055-BRMNE;1;United States;California;Friant;93626;37.027663, -119.69056;37027663;-11969056;Female;No;Yes;Yes;67;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;Yes;Two year;No;Credit card (automatic);1067;70095;No;0;43;4780;;;
2190-PHBHR;1;United States;California;Hume;93628;36.807595, -118.901544;36807595;-118901544;Female;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Two year;Yes;Credit card (automatic);9445;69217;No;0;43;5274;;;
2650-GYRYL;1;United States;California;Kerman;93630;36.727418, -120.123526;36727418;-120123526;Male;No;Yes;Yes;33;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);1945;60025;No;0;66;3470;;;
5208-FVQKB;1;United States;California;Lakeshore;93634;37.290606, -119.216328;37290606;-119216328;Male;No;Yes;No;70;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Two year;No;Mailed check;6795;466415;No;0;27;5514;;;
7184-LRUUR;1;United States;California;Los Banos;93635;36.995162, -120.955099;36995162;-120955099;Female;No;No;No;22;Yes;No;DSL;No;Yes;Yes;No;Yes;No;One year;No;Bank transfer (automatic);6525;14418;No;0;52;5146;;;
6627-CFOSN;1;United States;California;Madera;93637;36.902954, -120.194274;36902954;-120194274;Female;No;No;No;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);9945;56237;No;0;51;5247;;;
3982-JGSFD;1;United States;California;Madera;93638;37.004068, -119.930027;37004068;-119930027;Male;No;No;No;36;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);2035;69585;No;0;33;3526;;;
1574-DYCWE;1;United States;California;Mendota;93640;36.687292, -120.437354;36687292;-120437354;Female;No;Yes;Yes;51;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1995;102875;No;0;69;4057;;;
7247-XOZPB;1;United States;California;Miramonte;93641;36.696759, -119.024051;36696759;-119024051;Male;No;Yes;No;53;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);774;415595;No;0;73;5313;;;
2466-FCCPT;1;United States;California;North Fork;93643;37.244307, -119.470256;37244307;-119470256;Female;No;Yes;Yes;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);197;3956;No;0;30;4910;;;
6211-WWLTF;1;United States;California;Oakhurst;93644;37.648647, -119.231447;37648647;-119231447;Male;No;Yes;No;63;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);997;63304;No;0;39;5135;;;
4826-TZEVA;1;United States;California;O Neals;93645;37.140104, -119.657092;37140104;-119657092;Female;No;No;No;40;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Credit card (automatic);748;29717;No;0;52;3258;;;
6016-NXBNJ;1;United States;California;Orange Cove;93646;36.633498, -119.298895;36633498;-119298895;Male;No;No;No;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;1915;6380;No;0;60;4052;;;
9138-EFSMO;1;United States;California;Orosi;93647;36.600185, -119.175655;36600185;-119175655;Male;No;Yes;Yes;26;Yes;No;Fiber optic;No;No;No;No;No;Yes;One year;No;Bank transfer (automatic);7895;203425;No;0;40;4237;;;
4632-XJMEX;1;United States;California;Fresno;93650;36.841655, -119.797113;36841655;-119797113;Male;No;No;Yes;53;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;No;Credit card (automatic);6285;34195;No;0;24;6281;;;
8910-LEDAG;1;United States;California;Prather;93651;37.007238, -119.505661;37007238;-119505661;Male;Yes;Yes;No;34;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);7155;242735;No;0;72;3583;;;
3452-GWUIN;1;United States;California;Raisin City;93652;36.594542, -119.905245;36594542;-119905245;Female;Yes;Yes;No;19;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9495;176025;No;0;40;5316;;;
2716-GFZOR;1;United States;California;Raymond;93653;37.252057, -119.95783;37252057;-11995783;Male;No;Yes;No;43;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);861;355165;No;0;42;2358;;;
3724-UCSHY;1;United States;California;Reedley;93654;36.636638, -119.421842;36636638;-119421842;Male;No;Yes;Yes;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1955;1229;No;0;25;3072;;;
8626-XHBIE;1;United States;California;Riverdale;93656;36.452211, -119.94575;36452211;-11994575;Male;No;No;Yes;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;248;14242;No;0;79;4262;;;
3192-LNKRK;1;United States;California;San Joaquin;93660;36.600193, -120.153393;36600193;-120153393;Male;No;Yes;Yes;34;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Mailed check;8405;290995;No;0;67;3476;;;
4439-YRNVD;1;United States;California;Selma;93662;36.545322, -119.642281;36545322;-119642281;Female;No;No;No;10;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;3625;3740;No;0;24;4571;;;
2208-UGTGR;1;United States;California;Sultana;93666;36.545353, -119.338535;36545353;-119338535;Male;No;No;No;56;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;986;558105;No;0;58;5601;;;
3005-TYFRD;1;United States;California;Tollhouse;93667;36.993666, -119.348267;36993666;-119348267;Female;No;Yes;No;55;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);10365;567665;No;0;46;4768;;;
8670-MEFCP;1;United States;California;Tranquillity;93668;36.635661, -120.288644;36635661;-120288644;Female;No;Yes;Yes;36;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);929;337925;No;0;77;3570;;;
3079-BCHLN;1;United States;California;Wishon;93669;37.287758, -119.548156;37287758;-119548156;Male;No;Yes;No;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);199;94295;No;0;70;5394;;;
7777-UNYHB;1;United States;California;Traver;93673;36.456091, -119.486225;36456091;-119486225;Female;No;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);201;2324;No;0;21;2360;;;
7278-CKDNC;1;United States;California;Fresno;93701;36.749403, -119.787574;36749403;-119787574;Male;Yes;No;No;24;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;805;208845;No;0;40;4422;;;
8450-UYIBU;1;United States;California;Fresno;93703;36.768774, -119.762633;36768774;-119762633;Female;Yes;No;No;35;No;No phone service;DSL;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;3985;14346;No;0;60;2030;;;
2969-VAPYH;1;United States;California;Fresno;93704;36.799648, -119.801247;36799648;-119801247;Female;No;No;No;67;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;No;Credit card (automatic);605;38700;No;0;48;4363;;;
7181-OQCUT;1;United States;California;Fresno;93706;36.654614, -119.903674;36654614;-119903674;Male;No;No;No;21;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;No;Mailed check;10385;22150;No;0;77;4520;;;
8474-UMLNT;1;United States;California;Fresno;93710;36.822715, -119.761826;36822715;-119761826;Female;No;No;No;13;Yes;No;DSL;Yes;Yes;No;Yes;No;Yes;Month-to-month;No;Bank transfer (automatic);678;84225;No;0;30;4115;;;
3836-FZSDJ;1;United States;California;Fresno;93720;36.878709, -119.7645;36878709;-1197645;Male;Yes;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2485;19010;No;0;53;4367;;;
9142-XMYJH;1;United States;California;Fresno;93721;36.732694, -119.783786;36732694;-119783786;Female;No;No;No;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);1935;6016;No;0;49;5227;;;
0187-QSXOE;1;United States;California;Fresno;93725;36.623632, -119.741322;36623632;-119741322;Male;Yes;Yes;No;7;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;890;60545;No;0;36;5711;;;
7733-UDMTP;1;United States;California;Fresno;93726;36.793601, -119.761131;36793601;-119761131;Female;Yes;No;No;57;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;550;309405;No;0;76;4622;;;
2649-HWLYB;1;United States;California;Fresno;93727;36.751489, -119.68072;36751489;-11968072;Male;No;Yes;No;65;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);7615;492955;No;0;46;6177;;;
5214-CHIWJ;1;United States;California;Fresno;93728;36.757345, -119.818274;36757345;-119818274;Male;No;No;No;27;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;203;59505;No;0;71;3159;;;
6904-JLBGY;1;United States;California;Salinas;93905;36.667794, -121.601306;36667794;-121601306;Female;Yes;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);11735;843625;No;0;71;4008;;;
2465-BLLEU;1;United States;California;Salinas;93906;36.722898, -121.633648;36722898;-121633648;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;1975;1975;No;0;33;4441;;;
1685-VAYJF;1;United States;California;Salinas;93907;36.77462, -121.664714;3677462;-121664714;Male;No;No;No;11;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);452;4920;No;0;39;5253;;;
8874-EJNSR;1;United States;California;Salinas;93908;36.624338, -121.615669;36624338;-121615669;Male;No;Yes;Yes;39;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;252;98795;No;0;65;5453;;;
6917-YACBP;1;United States;California;Big Sur;93920;36.092975, -121.549826;36092975;-121549826;Female;Yes;No;No;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;8975;54969;No;0;70;5170;;;
5049-MUBWG;1;United States;California;Carmel By The Sea;93921;36.554618, -121.922239;36554618;-121922239;Male;No;No;No;26;Yes;No;DSL;Yes;No;No;Yes;Yes;Yes;One year;No;Bank transfer (automatic);750;190835;No;0;79;4705;;;
4223-WOZCM;1;United States;California;Carmel;93923;36.460611, -121.852507;36460611;-121852507;Male;Yes;No;No;2;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;No;Mailed check;4995;1071;No;0;78;5251;;;
0769-MURVM;1;United States;California;Carmel Valley;93924;36.414611, -121.6386;36414611;-1216386;Female;No;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);657;457535;No;0;52;6187;;;
9253-VIFJQ;1;United States;California;Chualar;93925;36.596271, -121.442274;36596271;-121442274;Male;No;Yes;No;65;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;One year;No;Credit card (automatic);6705;430955;No;0;52;5224;;;
7030-FZTFM;1;United States;California;Gonzales;93926;36.52588, -121.396719;3652588;-121396719;Male;No;Yes;Yes;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);1109;792275;No;0;27;6444;;;
9741-YLNTD;1;United States;California;Greenfield;93927;36.248708, -121.386617;36248708;-121386617;Male;No;No;No;6;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);8795;52235;No;0;47;2684;;;
5917-RYRMG;1;United States;California;Jolon;93928;35.930782, -121.189757;35930782;-121189757;Male;Yes;No;No;32;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);198;5877;No;0;78;3836;;;
5120-ZBLAI;1;United States;California;King City;93930;36.220761, -120.980777;36220761;-120980777;Female;No;Yes;No;50;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);757;38762;No;0;75;6144;;;
1194-BHJYC;1;United States;California;Lockwood;93932;35.989792, -121.055933;35989792;-121055933;Male;No;Yes;No;61;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;6215;377885;No;0;59;6427;;;
0906-QVPMS;1;United States;California;Monterey;93940;36.362741, -121.869685;36362741;-121869685;Male;No;Yes;No;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);11515;834945;No;0;26;5398;;;
1905-OEILC;1;United States;California;Pebble Beach;93953;36.587497, -121.944815;36587497;-121944815;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;195;195;No;0;33;3107;;;
7858-GTZSP;1;United States;California;San Lucas;93954;36.125529, -120.864443;36125529;-120864443;Female;No;No;No;12;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8655;10669;No;0;71;2061;;;
6248-BSHKG;1;United States;California;Soledad;93960;36.414216, -121.360597;36414216;-121360597;Male;No;Yes;Yes;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;204;122645;No;0;77;5897;;;
4685-TFLLS;1;United States;California;Spreckels;93962;36.624641, -121.647195;36624641;-121647195;Male;No;Yes;Yes;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);198;3423;No;0;74;4808;;;
3470-BTGQO;1;United States;California;Belmont;94002;37.509366, -122.306132;37509366;-122306132;Male;No;No;Yes;21;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;4565;98505;No;0;39;5731;;;
1209-VFFOC;1;United States;California;Brisbane;94005;37.684694, -122.40712;37684694;-12240712;Male;No;Yes;Yes;68;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Mailed check;564;394845;No;0;59;4556;;;
8224-DWCKX;1;United States;California;Burlingame;94010;37.57028, -122.365778;3757028;-122365778;Male;Yes;No;No;12;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);733;82805;No;0;38;5159;;;
4553-DVPZG;1;United States;California;Daly City;94015;37.680844, -122.48131;37680844;-12248131;Female;No;Yes;No;62;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10135;61647;No;0;77;5049;;;
6917-IAYHD;1;United States;California;La Honda;94020;37.285677, -122.224165;37285677;-122224165;Male;No;No;Yes;1;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Mailed check;336;336;No;0;27;4369;;;
8620-RJPZN;1;United States;California;Los Altos;94022;37.349546, -122.134356;37349546;-122134356;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;207;207;No;0;68;3061;;;
7572-KPVKK;1;United States;California;Los Altos;94024;37.352911, -122.093002;37352911;-122093002;Male;No;No;Yes;62;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;10405;65905;No;0;33;5900;;;
2642-MAWLJ;1;United States;California;Menlo Park;94025;37.449551, -122.183762;37449551;-122183762;Female;No;Yes;Yes;36;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2025;71795;No;0;57;5272;;;
7103-ZGVNT;1;United States;California;Portola Valley;94028;37.369709, -122.215844;37369709;-122215844;Female;No;Yes;Yes;69;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;No;One year;No;Credit card (automatic);737;488585;No;0;78;4268;;;
2027-WKXMW;1;United States;California;Montara;94037;37.540582, -122.509594;37540582;-122509594;Female;No;Yes;No;63;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;10875;68717;No;0;20;4582;;;
7137-NAXML;1;United States;California;Moss Beach;94038;37.515556, -122.502311;37515556;-122502311;Male;No;No;No;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);2015;4056;No;0;63;4402;;;
2428-ZMCTB;1;United States;California;Mountain View;94040;37.380662, -122.086022;37380662;-122086022;Male;No;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);1975;20825;No;0;62;3926;;;
2961-VNFKL;1;United States;California;Mountain View;94041;37.388349, -122.075299;37388349;-122075299;Female;No;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);2595;18019;No;0;23;5072;;;
1768-HNVGJ;1;United States;California;Mountain View;94043;37.419725, -122.062947;37419725;-122062947;Female;Yes;No;No;45;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;7005;306245;No;0;43;4223;;;
